Latitude,Longitude,EarthquakeProne
854.3793062704656,29948.115730078844,1
78313.04228095141,40381.710333343995,1
82186.30975011585,75780.84969706234,0
47200.92737550623,51265.18465834463,0
86546.74661593237,22758.621687832496,0
47444.350742370516,51583.01922322643,1
72251.31262443928,46140.65232561242,0
31308.17027475924,18785.46735845408,1
20959.265765597233,44997.74358281165,0
37470.64203186246,57751.2673529323,0
30557.88799295169,73780.76830638279,1
81040.32809570547,83430.05385617829,1
22549.83853400731,42572.50910416688,1
76284.3952233237,69052.17015482383,1
32608.625373035084,2324.960792714168,0
92214.49690716963,15369.970257307252,1
56819.52029036209,79914.77860881145,1
98017.23137040045,20421.257650236174,1
6371.861102182586,38643.99768627941,1
10864.726971229962,56951.93167709449,1
63900.69158099952,30465.241806433027,0
10432.213429651243,55291.12462401711,0
82647.65634430025,60336.78788286331,0
18670.0238305157,6950.0340665401445,1
28382.478244312282,23304.709559800187,0
45466.91402454868,36865.85791343189,0
17183.39985868245,85970.87503032635,1
39111.1361993133,98959.52275092366,0
53645.7654689543,47825.6359864811,0
38899.900790264604,90358.84683457078,0
12994.09840671,20568.494820620177,1
81789.7924224917,66479.59976082688,0
60371.341159392614,93915.48631794052,0
50247.99964092289,68483.90807584811,1
20171.071189569844,99108.52023068858,1
6397.940324786586,39924.292218247465,0
52586.12462395293,91030.34359151377,1
46020.99579861076,57613.69909649669,0
28791.890587600068,88099.52635016043,1
34678.83723593468,84264.10475177379,1
39109.64569278163,82343.13711431374,0
41505.860799575086,17958.631404925596,1
45783.357378394256,91083.39871233213,0
69852.50503233788,9554.321577427812,0
23970.286063323136,87054.08864971298,1
88255.70066196987,53774.21657000233,0
69804.7012128163,72241.21650907822,0
90873.73836735087,41128.4045588,0
99531.64283557115,7654.287078208703,0
50439.979848654126,77951.2846930473,1
45094.14740360338,25277.409052133567,0
46217.286507262,7320.47600658255,1
38116.17563858201,74595.99775783556,0
39668.036109048335,1074.725401731749,0
70910.25140660837,13648.92074709168,1
48476.438973696815,6824.648882037247,0
71358.44035027096,43772.92753368195,1
82042.84854111007,84156.41174654283,0
83849.74657391454,60699.24875463852,0
29415.171226233346,53465.848653390305,1
16846.168905924646,67139.54419908777,0
67738.63679339702,15350.494234601842,1
17794.84493033607,71441.51281103826,0
44206.372315902554,4776.554492661931,0
39062.44828440234,30833.11676640976,0
59820.936832067135,4867.420817197835,1
76711.65673115554,92882.12640966271,1
90875.72969768042,19999.36912388765,0
42168.85136980108,98929.07320591793,1
82052.834389612,67996.27260863988,0
22057.564627279084,88228.72347353565,0
72401.42568390488,4402.207225833721,0
81562.61801121249,32268.6349199254,0
62467.71064550968,93432.80247302147,1
93892.38387624623,12081.275335964421,0
10589.425576472848,32337.459425590794,0
40214.546836008296,31624.70589490328,1
21277.581202806035,22010.399278391607,1
64994.84960718687,36898.627120776844,0
88546.11959418554,41110.272492454365,1
98310.26618922083,10182.2571738988,0
25194.763383243313,9475.36201264049,1
98141.60806986512,69631.84027908857,0
33205.322688281005,63535.70981474866,1
97802.17509758151,66637.39254470584,0
33511.18670725719,60853.723682302334,1
38237.75759197847,64059.55488318689,0
50342.50101879437,70463.20842836125,0
23261.357843975093,61635.251110072015,0
30885.554018664323,73791.59047851978,0
61977.00308301958,5993.241732958037,1
49873.14946542811,20201.976741343035,1
20439.328624287602,3791.6336490300155,1
73925.8243460157,32869.65649686431,1
31754.548570294395,78697.30121145865,0
52087.76508669692,97756.77287822905,1
75055.34054979167,22901.77319360254,1
34273.49881621939,20582.537705530493,0
90663.2991388507,66500.93690282582,0
80145.37928568046,69628.10856715219,0
60806.71170456487,38149.210570020005,1
18355.363807884198,62978.62150038972,0
86986.80412288559,6999.422012844422,0
5211.634095758647,99201.26487469717,0
12556.974399029066,17368.408788863355,0
23631.776507660354,7817.373195950345,1
31146.985518125566,72167.65490225276,0
42402.25348475109,60585.51763481418,1
28536.003648889113,44827.67096578786,0
27186.806614947986,78129.11125287852,0
95101.36821980437,35958.833957329756,1
16777.436044982653,44138.16570866333,1
76032.68611649938,81960.5611841589,1
1982.087902152292,38142.54974748418,0
75886.07338170554,92153.32837218682,0
55285.66083189171,17570.75608889695,1
46365.65981877909,45360.856983604215,1
56214.64795540966,48084.952586054,1
13666.498269957461,46926.37886473818,0
91613.27761071468,419.0508865372371,1
49145.88031457454,92569.18143598437,1
97049.29318003845,37315.11662506579,1
30781.774730706442,98752.21873515332,0
40879.349706225636,3883.650941530265,0
38483.21631899493,56561.293596506686,0
76295.32262554286,95709.73056469549,1
50961.32673445446,48862.69569033637,1
69645.84474888,65090.98256447859,1
73566.68489596943,24236.044566698947,0
92146.93323989083,36142.06740721046,0
69747.4447732113,64533.70837357104,1
60543.95812064126,94426.5779011098,0
25429.549161398652,60215.33054446876,0
1234.7264103959972,77097.44758027409,1
39767.29448425971,58616.456702512376,0
51854.185848377674,18883.136375999,1
16583.19491323177,42687.720427631364,1
50065.18154455255,53320.597995131815,1
58608.39103334082,73393.6097622699,0
10928.297898384835,57261.59692374121,1
81422.98793915067,26902.86476290418,0
93001.75657724049,39797.623999194795,1
643.0242561665283,16840.70078490019,1
158.85617987788623,6985.079654571334,1
52496.67391335081,65452.46465664161,1
17064.2549784925,37465.764220877114,0
19802.854869586517,18199.251163496607,0
45066.627768953476,81437.2311236942,0
20094.88384278228,74991.82361375359,0
25935.932296497584,90227.42661698672,1
44073.60424527608,91297.2274662742,0
86836.33082954382,16613.447134471688,1
8571.620673637657,12469.033233269627,0
34215.849621904155,58565.054365074466,1
48519.950086808094,76053.5989010171,0
6106.585632829425,75180.1178495319,0
66532.56250864238,78920.92757595253,0
9685.088254076418,52233.93209539996,0
37567.20466178568,52007.89208151919,1
93212.90595954008,47323.70508703892,1
60437.55071831444,33655.68357559398,1
99944.5140808453,81684.90235741036,1
66508.16345422518,37844.19138751399,0
97530.53076640939,87307.87015172983,0
309.4632134099928,87054.28053032701,1
72522.29350704163,88797.16715843817,0
2569.0170463198097,12290.331050773402,1
95106.24288232447,75144.22269685834,0
36843.62108332183,61835.551206669224,1
51491.88524822329,66023.18079892028,0
98618.15436562663,95754.75671976677,1
1664.0137808330005,36021.201007757896,0
96959.78806391338,73581.5673405468,1
23356.631626879378,48454.12987771718,0
34834.04746597409,93908.536203611,1
98687.15947804034,85710.14292287285,0
73428.04002108774,29387.003457730807,0
71194.48540218174,86986.00246959866,0
12787.007587105083,79682.27922145203,1
83235.57874826,99630.47765824285,1
16806.1170853448,44629.22374640529,0
48217.372361015885,54067.25015193164,0
21164.870476880144,75325.49882163884,0
10547.862241543122,99336.15373510717,0
16024.367542664835,92896.8069440853,1
76631.11607383567,22038.38312085553,1
66593.60219081308,95150.43645195804,0
66547.97131253411,92273.6959429666,1
9045.08500095643,69178.7630413307,0
93178.06373489375,76633.97233225276,0
64399.01007443841,37701.6552334711,1
65392.31102413369,78508.40316721374,1
80844.93974656248,22355.86001837354,0
29098.359288952845,11139.140852785502,1
74058.3813027997,93721.12785473056,0
57284.32811313372,12742.619226710323,1
95406.90781790859,57692.10725241938,0
31080.580571237435,59006.38829771256,0
84712.01254583272,97984.96996555048,1
77128.3189554514,79752.01639969302,0
51975.61848351816,60162.162252165435,0
10659.48569431039,919.8430053498943,1
31593.306580915552,81614.979881734,1
83721.82823942008,49983.76666993955,1
14743.388375475548,28339.99913911464,0
59888.43194684099,30889.83378753287,0
27345.98081733184,84767.07872850835,1
63108.076146736,21571.290610634212,1
70414.34352280649,37671.48600990473,1
15271.070638072797,71676.9139173932,0
70041.04095852986,5257.577856733359,0
85678.02288811636,72739.81889741417,1
98438.96982596368,65925.37183975222,0
99106.33043670325,54794.743011177816,1
42244.324735702496,47342.68840540527,1
75771.66079124718,39106.9184043277,1
28237.12594136547,92306.45556534098,1
9732.85934930248,32342.53514145981,0
84981.12225275939,70959.04356918555,1
65463.74388494553,57716.16374498574,1
69595.85663976287,29108.865850738515,0
20977.42471977642,80436.03996488081,0
73532.15433672181,914.2423287422573,0
67832.1022838588,98848.43030176473,0
37656.20270598579,98270.07177922636,0
92598.60768700461,9605.6771425756,1
17964.1083055539,5248.159071613598,1
59339.64563408277,96972.72761191192,1
24500.855338940386,11881.135377334806,1
48863.100750294754,68798.72260749304,0
65280.04389496355,37537.78870242986,0
77773.30338085379,86489.71405029071,1
27522.328809572144,65319.89419331687,1
1161.2301504456827,11663.646791097637,0
48922.35487760075,66879.55219153267,0
2303.6531047035833,57298.6179004084,1
27373.20697589882,74536.18412280253,0
38396.60385194914,99995.41916406169,1
29837.036350516515,12524.518510118314,1
6350.7666178576665,90888.14345054467,0
40533.64616985604,70074.49021723581,1
55606.46032052089,53642.14255983138,1
6394.102341350854,83714.55681802756,0
75351.06807102312,20747.16962114079,0
18067.236658882208,59910.66155626545,0
533.3949523018379,44723.84058832002,1
12305.407276610113,12882.470234085076,0
65264.39739707011,8783.005080014897,1
85145.15916508525,3501.4929462965333,0
50615.324925702014,36356.60050963349,0
42305.70967830964,94522.90324214307,0
24834.46014336271,4617.580145735397,1
65916.09865803797,44492.58383753422,1
69510.45434235253,52267.10332727733,1
60617.60718004711,51059.52403273984,0
66262.03704443954,4474.510529144091,0
18808.177032147276,29971.623249684726,0
95742.33537926276,60214.83655634157,0
59178.722097323516,27740.294479981672,1
7436.891588034558,25497.482140765955,1
64977.24426972187,16332.77414276106,1
8326.32435879933,25418.685153125898,1
94019.99261797847,14325.251768834114,0
7056.734044434051,73267.75719752682,0
71444.78234471272,56364.652012960214,0
41969.2275711891,15349.987507579595,1
37894.811180218756,96401.80609988511,0
7753.382172921691,12462.997768055537,0
68398.24073332794,40678.71963282577,1
64018.108721504555,36282.5856495323,1
77807.31703443844,14633.81696181496,0
27365.40504145863,9795.587578708084,0
37863.856507333614,10501.167943876815,0
17573.961497173015,72833.0131681883,1
58883.11616207289,80680.0095742447,0
52896.48292059206,70045.85311854805,1
55154.67165476176,60747.0869630688,0
17075.570912639203,94651.08405390783,1
18068.06775029706,80608.69351745375,1
47686.71001227512,12758.09274005028,0
68666.14824057391,71322.55290561894,0
14267.871579123193,56756.50994891302,1
5287.409679608385,72542.20185816816,1
70750.53405846683,24911.91365087661,1
70678.96947408617,18311.269475151308,1
79847.09140593641,50223.42233614384,1
95261.67960842013,52059.94575368433,0
30519.437936901217,85792.28951149539,1
40652.07193266652,31274.378503968677,0
63468.03337941622,7670.244553197713,0
94486.74998578629,16512.147442632126,0
8459.427500115351,28585.80057986395,1
80834.88353100733,1070.4575369408,1
67703.62927583401,93244.20944332336,0
47966.11509604023,51501.63369304314,0
40547.73969695725,61629.044414745345,0
71416.29313888747,70259.46878565064,1
24423.380476669965,73898.57619409077,0
60737.74726909216,96464.77372796136,0
17482.244685859696,36705.72666023712,0
51368.93471697569,95248.40774114135,1
49551.290643946064,17049.225964292847,0
33796.521642041225,67906.63823774659,0
29007.183878239244,48312.98517573781,1
21307.381396922672,73802.83418826769,1
21747.102011872183,30482.67512334861,0
93541.50306314405,89249.49833004363,1
5750.615419611712,590.1045247197764,1
32855.85157637869,35389.92054584845,0
34972.82019179863,72243.6366449936,1
35453.87785204771,10134.676541998608,1
19755.245836356968,52910.12715564179,0
41072.494568930124,91310.99813460356,0
15563.884424522445,65663.68796596098,0
47070.39729622369,37431.57244242873,1
42834.718644085864,18219.021851652873,1
10870.390593036525,43857.76832110664,1
16184.2682263501,35374.423969956944,1
582.0160643556266,88357.74297401708,0
11067.45364810166,28490.691506524312,0
39455.205982663894,74392.65476958468,0
16032.089796429982,19899.993422043586,1
95969.92563942539,98292.88734384399,0
42110.11117828856,55012.81716626334,0
32489.44496473848,76439.50656584627,1
50186.35639554805,92356.20151180458,1
13142.635599674046,95767.90177129842,0
12613.231727943145,34412.71096951956,0
76738.72775962265,23651.25700665214,1
42967.075457460254,59709.08516522063,0
43433.41716498748,28947.373437859518,1
8262.407075123696,42895.7646306491,0
72925.1279738953,18686.836680162163,1
76672.99375528755,86416.81639534092,0
66633.37846420794,42916.46358991449,1
70646.38343768498,80995.43689231861,0
18867.710935020245,85487.33694762757,0
22939.1898389831,13230.44897178497,0
27386.890051371523,19218.547024018342,0
42630.87140081164,61647.119349570195,0
86435.1467170975,38035.8845620551,1
70016.18599390509,98012.45399421851,0
33618.4489675474,47920.04456644438,1
64387.67167703433,30429.694709348558,1
36358.25103088701,94299.93171752318,1
24697.616712322593,89510.7282948389,0
4089.872015532788,5214.0115716711725,1
21198.543124753316,47206.34435988704,0
43091.321742406595,25227.052378564105,1
36358.76068553239,30436.365148549892,0
66895.0850849982,68296.46831275724,0
33121.84214069329,74129.46897886481,1
74293.45906496831,58891.518624929166,1
23825.98374099421,27595.418704741594,1
8724.030095916187,10637.44540988214,0
4104.852439698261,96833.04981789566,0
19293.55780707523,44577.534348280264,0
7488.8852368284615,54658.35570569647,1
30148.3402161549,47420.377812120845,0
53356.221891360176,15368.081603609517,0
19171.48105135438,55050.017704133694,1
89158.77371058357,75935.75629702192,1
89491.40787970898,44848.77352751667,0
91085.00711048498,6771.781879138788,1
52376.75244073049,95244.47048615245,0
16694.345861597107,27415.589927069286,0
28966.345975208853,95580.33636695825,0
79439.24362736514,69380.639612972,1
49503.09503783094,53247.45280936137,0
16552.656486802214,75073.0284130374,1
56250.29652105598,39025.29984534156,1
20693.252706419305,361.051041417905,0
59211.68338784187,887.1236167596418,1
50382.27265497814,72058.1960360467,1
30341.713726160342,22034.41243114376,1
55215.53994116351,17111.7385793233,0
53357.04555780768,29185.037695564533,0
94204.65802262994,27776.372660740228,0
27044.21511228688,79062.34120937396,0
98953.63738208415,20998.028585098367,0
140.99474767521318,34746.842424941475,1
32456.862658974012,94642.83630908627,1
72208.23701625336,40834.87988045571,1
32464.189413660337,5727.28585120964,0
82393.35467684238,21928.739991537746,1
17674.34717956531,97160.49889263386,0
72260.49681216652,68811.85098470535,1
87002.70881851268,63430.91981942627,0
81684.88611723516,22064.683113127783,1
20392.659354200936,62980.43629592275,1
15564.992073835017,23173.082540597465,1
36864.63202936403,90216.9121702776,0
49596.621610948234,45939.551874500634,0
18886.803286852155,49052.34780759038,0
64756.77960609751,2105.709342827736,0
88525.41907764411,81750.10259644939,0
6946.342513755647,7205.7969134753685,0
45502.96095261124,64512.230667416574,1
10024.279631718746,52678.328219331735,0
60329.74835497062,37788.13510079436,0
11004.441467429679,1356.1924930349853,0
13218.772424690758,77011.99250407123,1
14264.417941576983,62738.810267941044,0
79240.25103582523,940.6078782440044,0
54237.474468718574,81825.7177411888,0
20232.961896805984,48043.06262795191,1
81546.67678619386,30739.191877754773,1
15452.17785002024,5588.4947821281785,1
62748.95781549622,12308.428443467385,0
10282.42835815746,29674.552384156774,1
14184.360810175833,91216.78405390716,0
22668.28743084606,38538.92018815505,1
65536.80438447992,22589.213343018066,1
68676.94206490745,71485.40507482486,0
49182.565686432536,99076.8145777617,0
10174.523730320421,95584.95099856812,1
7629.91785880223,33373.1452955304,1
92332.03742160124,91987.44045841206,0
60451.03369180221,17807.599609631383,1
59961.54887507384,67943.65173769764,0
89311.86208312713,68716.38461004253,1
34839.21994070218,10393.15236052167,1
66173.50979530723,93288.2505281853,0
78885.8237823015,86171.53580297202,0
77778.62616558936,14659.762195492382,0
39060.56685008177,72134.62502011862,1
81465.16147270273,11317.29026803903,1
95958.57185898756,27848.33577096192,0
32306.01815663407,12754.44714991041,1
35261.52315224155,49421.153432434665,1
69342.3900428706,41395.02062821916,1
13822.98950997211,94403.08270995146,0
38319.13791109282,54934.376749178264,1
53247.91076660692,82140.59839944706,1
8362.688517896917,71492.39037061225,0
70309.62823976527,23520.071706321698,0
20328.763376053696,85059.6603341434,1
55837.88842982172,95761.61952371994,0
5958.679411726299,34935.40410087624,0
29470.434115576576,14414.880090038461,1
24250.498349596004,82782.35295284163,0
74699.78907322878,11724.46369237628,0
37746.700861360274,2635.661893498574,1
37169.05144246876,70140.47494365183,0
47683.18014512122,59392.9707216086,0
3019.542850230033,36525.05658273852,0
24505.33536034414,1248.7575405668088,1
14972.57277044657,18243.268729008752,0
74810.96432532724,69856.69399009367,1
47018.97987563041,72256.01949875326,1
78139.9093933036,69525.0071925888,1
11127.555365544391,6001.019870287417,0
60417.75570834831,17358.846742786758,0
1087.7467598443573,83268.17676171401,1
55416.03797167513,82951.99355096501,1
70935.57218265726,42367.60248849609,0
27183.488987060337,9194.560575236246,1
97792.65044474119,12514.21046947487,0
40040.841985708146,5600.626199337999,1
18370.193578434533,74599.82774759653,0
81656.06700106685,46844.14113343618,1
65270.342514011565,40510.582393918485,1
16483.27112826787,80334.12272114636,1
19473.864200880274,10840.979805945612,0
36270.80021097073,77879.94723014593,1
2805.8579342570247,28221.41093634722,0
6532.851397460562,59711.478471582304,1
18775.193202119954,20173.390257151845,0
24034.27502070763,8504.850429336262,0
56374.36846320636,79022.78008915644,0
4805.842043248673,9322.000306240989,1
848.8645984692955,35665.55771424018,1
95873.9435506481,50022.108102963684,1
75184.47522990957,72569.08679828326,0
70265.97839739894,9738.886213000767,1
89651.22151508475,50358.33670704951,0
2369.5073832345242,79607.13363682323,1
58636.23399245266,85202.85758620345,1
16123.139067714133,68237.71579081683,0
88520.50207756941,9329.993216111334,0
88440.32240552086,80747.79591169425,0
76882.80269162904,16105.541599569236,1
44748.5732770443,13120.626230461381,1
36032.275253776104,85595.39934795478,1
4002.2502567999204,71276.53531569782,1
23911.823672986433,99700.95278633469,0
95801.60714897505,56690.51924617093,1
9741.50690870612,1495.160360203005,1
54714.058109547936,96894.74290300538,0
49891.72715149302,45481.330944765774,0
93405.66307618112,16148.08702524092,1
57651.58590659844,35337.49430132534,0
17919.44607214474,77194.27910224091,1
98614.34479906873,97848.39759367237,1
65029.55801351482,14045.58391273772,0
97168.09286052566,48826.411282079105,1
85900.46653840854,40094.52049047435,0
44083.32696193351,51248.41271646856,1
37368.935876942945,68220.4074829296,1
26283.480445802088,87553.7701274367,0
62061.75176879157,64387.03466278918,0
69974.8298647082,56080.47954116975,0
85306.12537646067,29066.769357806385,0
57013.80249561848,85383.06523868289,0
38822.91167031984,46228.39494543811,0
34894.44725703666,46849.40131372068,1
10912.795965367317,18028.155677207407,0
91746.11772774796,92249.15238328345,1
19947.900513825152,32872.73499397999,1
34243.01190720368,60437.337676189956,0
70229.3815610985,47622.470647584865,1
45458.41000261303,54508.57709153708,1
14552.23449482022,21347.800629357556,0
98781.08647556708,77420.7781527199,0
93646.03019574693,36149.91439839544,1
97856.10381408401,21342.8696861617,0
86802.19215355255,95264.54829976619,1
26985.541168860163,63569.09360613216,0
14174.647636084523,27391.25784699203,0
29834.38196046438,71220.95802504302,1
52478.26952215489,66964.77032367472,1
18408.644901313473,5375.1745358484395,1
34202.572770652274,75317.85188496263,0
19861.33229957726,94194.22249772167,1
47550.46629031817,68883.36049653556,0
96559.017808164,43678.9619106269,1
82301.74672174559,56091.283352512524,0
7781.793525007703,66796.58087469157,0
32373.933743563513,98636.8083358821,1
1419.6636428048967,89650.21474101728,0
49945.0673885291,31641.467374172607,1
26281.00661200768,72228.8815267733,1
94332.4311838243,85726.84951023455,1
63892.00062130974,57838.12328445545,0
21863.058576338044,97903.2198566534,1
69644.9123093864,77438.66516816568,1
21614.512377092295,20977.098189605287,0
97174.4787719186,57684.06608375527,0
37026.271254801155,36380.081561819534,1
89665.59470772173,50209.017924206935,0
69932.01529147153,64891.51881770653,1
41405.9585736414,35173.54611072517,1
52317.45910994739,76508.34891094509,0
92634.95954029413,45882.89766244539,1
17690.33916694525,59489.58612208478,1
38156.950724635324,84509.31576947049,1
63411.089313183365,70209.5601446109,0
99536.32675930805,80594.17031740854,0
8964.70436222709,1643.6329083697512,1
10368.42653382566,74994.61797746959,0
63352.88160914101,50336.64864161444,0
66771.3457955506,85170.6739205693,0
22288.714208105564,45463.533353039915,1
11450.996020479706,85634.40686704929,0
35062.01770840318,79375.32792721702,1
41294.061283502335,82041.97710437547,1
761.5058939586604,37465.005458204614,0
50756.57384417324,26761.64647786197,1
30740.361239698366,90267.40374054032,1
67330.4078949854,416.7515764297822,1
3268.4283984377307,2625.655459444082,1
84077.12171383115,51896.80565643026,1
33509.658722273285,95916.1001338897,1
24183.86947571785,97349.05881587302,0
61627.17542120658,39332.380968102516,0
80133.36329168903,57785.783726266134,0
93939.23206876004,39041.77930424054,0
40312.498825983945,31813.1765086069,0
43740.721298588214,9958.692815957776,0
50426.20039977248,63144.47540667502,1
84303.22963205296,62732.21084584757,1
83733.95046167819,15906.157827698296,1
20377.053905303394,9327.447432436022,1
1154.8007428406413,77003.4531137364,0
2782.8056054140993,70757.8838084914,0
57179.81167956518,2529.9623430685606,0
98341.43572658428,63446.68064024707,1
18656.33057571164,65252.61944086869,0
29692.953712096045,53542.18661256759,0
72631.53576628203,80709.93251766289,1
77039.38814675593,65926.11028874542,1
8297.253966857897,14377.809197099308,0
63839.0185938239,57935.87822293518,0
11094.04097992414,92719.9753431294,0
10708.558263826339,28247.02137991938,0
9278.621324368301,49425.01087294904,1
91272.00021201186,20798.037523162588,0
49104.20470988266,2196.6748840220143,0
48652.24297645507,62568.65000457459,0
68733.95373662778,37526.061690676666,1
63355.54625597098,45088.4020529024,0
17981.463777960827,1015.0190225609637,0
65966.97967896474,63121.708917356125,0
11721.59674796172,34281.702383324235,1
48391.61535937792,61400.88563689355,0
15839.668448189888,74169.94120415187,0
19285.333119977047,2956.4947224101556,0
51799.97417927503,76096.33653245456,0
86687.55892160311,11479.730911100942,0
2950.732345719972,13857.363476022263,0
72774.66215756147,93984.87050912452,1
27367.37456166748,19924.55401898907,0
34855.98941515124,55150.15991204083,1
46704.90776521489,80901.36411481853,1
51266.1420163931,39994.81522020614,0
25010.064751578702,19788.446485303775,1
96187.16803811639,10290.357215801188,1
16566.14589358239,20583.97447189132,1
43347.73366474248,44616.32726955643,1
81589.40406445823,62291.47332005056,1
42931.86825728325,56714.63632959274,1
89789.56988166431,81934.34964101434,1
16725.73804024666,3376.9673283829147,1
58687.33741680098,29348.06115004126,1
39831.26849611077,11465.880629884023,1
42939.250659174075,18592.303249449236,0
7264.960479931534,65695.80420806004,1
14504.82255804297,31445.975041428494,0
31859.595524121472,1091.0915307517678,1
21378.02893084434,56747.35779179742,1
89874.49864759028,56164.4967066381,1
28362.141637858662,21218.304282320354,0
10292.916447738624,27805.568801766975,0
57395.26579487703,64627.36516443335,1
31779.011688497914,32012.820777109584,0
4966.924583783115,49393.93231912403,0
99025.98138719998,42124.30337181525,0
45279.05779372007,60143.46650061121,1
23642.95529839996,2127.848502959353,0
64367.0171841143,85610.45058887673,0
91164.402702702,28437.297522274202,1
3701.7825257409777,53347.16743828006,0
33739.64949327648,1628.212933565236,1
9512.886657917436,80251.52569805436,1
27468.079949823376,75369.47424296365,1
7977.641129489708,77461.56887851769,1
61232.45237878881,39333.355844393984,1
49334.16909034835,64110.07246257577,0
84307.72125289764,93770.43785943152,0
2929.7888959661996,4784.376025727596,0
13874.303606319896,99354.04359759823,1
22634.89928646367,8802.583988307244,1
81614.94557959701,53756.299367707325,0
93411.10149310854,86801.61923164908,1
88332.05133010907,4308.574998537065,0
94714.53893576343,7505.142480957874,1
68792.47164524681,79162.99140816732,1
26991.93552592236,17034.692673011985,0
58345.73696578976,11991.022061264093,1
86189.62802702934,75303.72966466431,1
63690.72779003923,66823.85683766162,0
57788.8943489358,66127.23628222117,1
32191.8143986212,73086.72719460091,0
9180.845491632359,76620.43205992968,0
35301.61673888537,83554.37413195788,0
65948.4182926251,73527.09261533983,0
69496.81154562232,7515.365102839088,1
6027.632579843207,1313.7975540252382,0
46815.57093186174,38506.63717546727,1
10454.367260341893,20866.93713859265,1
76049.03534948968,31183.231145728576,1
65529.27852929933,84780.85009345885,0
91412.61234073281,21879.26429953282,1
38558.18930367748,45243.736953534266,0
78002.32593040235,18796.15931141274,1
42309.97523244073,68626.91372170576,0
14729.826114549864,87619.74742544614,0
24057.005581556085,89409.91133453861,0
26676.400133316183,47624.5661378569,1
35196.33043885683,11833.501077799832,0
35443.32899533906,21207.390500380498,1
50219.53700452604,50793.17449269903,0
44134.61841087501,36978.69774987677,0
64862.52620401137,73200.42895478806,1
19393.968716757703,18945.773918165316,0
59405.322472686275,52956.74578669076,1
51862.327406504,10919.346893879558,0
64634.83938339483,95897.21275740242,0
11519.675424566294,89505.95102149069,1
23877.474498232248,53213.64034950806,1
22647.275107861646,62022.45386734998,1
39191.417068266484,10131.325892266696,1
49517.67085107663,17103.740879602577,0
34763.96369108024,28799.966980573747,1
73388.49319538238,9425.162428712072,1
73909.33594986136,85256.54136538408,0
17024.08716835032,68144.56703522349,0
18735.25385560243,89987.02231680733,0
96224.3405649697,66603.47187496419,1
33406.08093009639,17752.327691749564,1
88125.87145747713,17073.34050023268,0
59400.92151552447,96954.18354458765,0
48831.2457915245,24751.7954163056,0
4518.6067829342555,1740.0647722043432,1
83536.06775824382,52527.39315931606,0
75499.49287631473,77525.87999363181,0
30460.922532472443,73618.91002968996,1
49066.694346746546,35078.75379675866,1
66341.18873769674,25354.431010913613,1
1357.0918170297134,35263.285183385764,1
89137.35025771399,77452.85502792922,1
11276.993976440088,68578.7299667848,0
14790.890848172934,41032.48440681171,0
65937.03194266342,14164.170948945599,1
3091.436581384651,57758.842928629376,1
35942.63343388248,74436.76754579178,0
92064.80492671196,37778.448142571266,0
96545.34059915031,87714.52644569831,1
98733.17924250405,87609.40792581558,0
26531.668003982475,67906.95719322679,1
39103.23153429623,41730.011284080916,1
30933.020413779286,4110.95663409012,1
83417.32262337304,12297.003399525043,1
56666.676390166096,79252.76403115137,1
28841.564947433373,96947.0195361635,1
92723.37582088995,14713.961755926011,0
52319.093745471386,28978.887843011977,0
30365.2563079297,28826.707114231467,1
1560.2243716818416,4096.268436531072,1
82547.23462646133,12344.453154349878,1
30582.844254151125,43032.85253048836,0
4991.154708952417,13772.740725036501,1
78526.54462585742,50199.82165000538,0
95368.5717646797,71319.99672279223,0
99591.42969313696,19673.54459037368,0
29080.911791522485,3214.6368304811635,1
24873.60175791454,67850.34920772036,1
42256.90619762957,96690.71459850951,0
89303.47102066746,92019.49269745471,1
17331.02361799923,43582.1912538308,1
80438.22060119481,13918.49671397682,0
25002.794519967876,41631.81406754868,0
30106.92551981139,8560.70711241749,1
54583.52175289417,37597.21841420076,1
9605.133839024966,52657.613059145886,1
50382.01354658638,68516.64280838621,1
46838.419052951256,42767.48943029932,1
96144.73071346023,46128.93691664387,0
95749.2178830296,42092.44125954664,0
61521.23985081144,30239.696132350124,0
58032.66152286654,37311.74209955602,1
5354.549048675309,84510.88911746844,0
40294.809660011924,596.2786453315439,1
83919.96464065141,8466.824594484417,1
82989.59903284434,64988.34418523151,1
59434.37409807599,82194.19142490925,1
69059.59964579662,86431.5481300385,0
74047.55347664776,67441.62552527768,0
70157.56498832435,51626.88672809337,1
13641.138616317014,89505.33906671703,0
30089.91998049108,31089.772005241248,0
80561.87881649306,62366.76856689737,0
11471.771661036746,4.571141578667193,0
51982.736274683964,24721.361389146456,0
47374.76658496717,83272.81252783495,1
39071.99861528173,92604.51822227254,1
40456.32904271385,98269.64393907941,0
84172.23862295583,54672.37803593197,1
85931.52946521546,61716.2346574182,1
14625.49084791601,2166.766146850589,0
81855.1915008806,65746.87881983032,0
51151.988189769756,69963.16663791653,0
47616.36374053482,29004.328837056553,0
95909.18235133433,49296.92067157904,1
39119.53085498282,69765.57269955217,0
46396.90583396129,81349.5470207026,0
2798.037915765779,45708.77090987212,1
1102.9533799754522,30276.854225742212,1
4264.1370489889705,90705.93647568175,0
46791.242841940635,72306.80372853248,1
912.9970657034662,15832.294560122551,0
34884.05934173725,70622.75545574754,1
51305.002452802015,17450.513413140685,0
35187.34839954735,71921.19168810705,1
45948.71490188328,85866.53134584353,0
